data__id,data__text,data__lang,data__created_at,author__username,data__author_id,data__conversation_id,data__public_metrics__retweet_count,data__public_metrics__reply_count,data__public_metrics__like_count,data__public_metrics__quote_count,data__reply_settings,data__possibly_sensitive,data__source,data__geo__place_id,data__referenced_tweets__type,data__referenced_tweets__id,data__in_reply_to_user_id,data__entities__hashtags__start,data__entities__hashtags__end,data__entities__hashtags__tag,data__entities__mentions__start,data__entities__mentions__end,data__entities__mentions__username,data__entities__mentions__username,data__entities__mentions__id,data__entities__urls__start,data__entities__urls__end,data__entities__urls__url,data__entities__urls__expanded_url,data__entities__urls__display_url,data__entities__urls__status,data__entities__urls__unwound_url,data__context_annotations__|,data__context_annotations__|__id,data__context_annotations__|__name,data__context_annotations__|__description,data__attachments__media_keys__001,data__attachments__media_keys__002,data__attachments__media_keys__003,data__attachments__media_keys__004,meta__newest_id,meta__oldest_id,meta__result_count
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1118109767568744448,Nathalie Loiseau,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1118110565426061312,Jordan Bardella,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,847528973319798786,Immigration Policies Worldwide,"Conversation about global immigration and refugees, including policy changes and public opinion",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1129117298193764358,"@BCazeneuve @rglucks1 @PJouvet @JFDebat @larrouturou @FlavienCartier @GLacroix01 @sylvieguillaume @faureolivier Le vrai rempart c'est celui des idées, celui des combattants du quotidien ! Je pense à @sylvieguillaume, la seule française VP du Parlement européen, qui a fait le choix de s'engager sur la question migratoire. \n - @faureolivier #CombatsCommuns #enviedEurope https://t.co/CIWV3lfL30",fr,2019-05-16T20:11:56.000Z,@partisocialiste,19900973,1129074053371846660,8,1,16,0,everyone,False,,,replied_to,1129113077859987462,19900973,339,354,CombatsCommuns,0,11,BCazeneuve,BCazeneuve,427288938,369,392,https://t.co/CIWV3lfL30,https://twitter.com/partisocialiste/status/1129117298193764358/photo/1,pic.twitter.com/CIWV3lfL30,,,domain,10,Person,Named people in the world like Nelson Mandela,3_1129117274777030656,,,,,,
,,,,,,,,,,,,,,,,,,355,368,enviedEurope,12,21,rglucks1,rglucks1,2967623435,,,,,,,,entity,1117816802703106048,Raphael Glucksmann,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,22,30,PJouvet,PJouvet,75271881,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,31,39,JFDebat,JFDebat,462841023,,,,,,,,entity,1117816802703106048,Raphael Glucksmann,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,40,52,larrouturou,larrouturou,18578222,,,,,,,,domain,88,Political Body,"A section of a government, like The Supreme Court",,,,,,,
,,,,,,,,,,,,,,,,,,,,,53,68,FlavienCartier,FlavienCartier,2892230890,,,,,,,,entity,1127870700109189121,European Parliament,European Parliament,,,,,,,
,,,,,,,,,,,,,,,,,,,,,81,97,sylvieguillaume,sylvieguillaume,167328296,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,98,111,faureolivier,faureolivier,213754264,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
,,,,,,,,,,,,,,,,,,,,,199,215,sylvieguillaume,sylvieguillaume,167328296,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,325,338,faureolivier,faureolivier,213754264,,,,,,,,,,,,,,,,,,
1128389852804857856,@nathalieappere @rglucks1 @ForoughSalami @AzilizGouez @ClaireNouvian @jkarsenti @cadre_paul @AuroreLalucq @EricAndrieuEU @faureolivier @mlebranchu Nous ne lâcherons rien ! Nous ne baisserons pas la garde face à Marine Le Pen ! Nous ne renoncerons pas à parler de l'accueil des migrants. \n – @rglucks1 #CombatsCommuns #enviedEurope https://t.co/hPyFS7reqk,fr,2019-05-14T20:01:20.000Z,@partisocialiste,19900973,1128344226486312960,4,2,10,0,everyone,False,,,replied_to,1128389081015234563,19900973,299,314,CombatsCommuns,0,15,nathalieappere,nathalieappere,456900236,329,352,https://t.co/hPyFS7reqk,https://twitter.com/partisocialiste/status/1128389852804857856/photo/1,pic.twitter.com/hPyFS7reqk,,,domain,10,Person,Named people in the world like Nelson Mandela,3_1128389819468533760,,,,,,
,,,,,,,,,,,,,,,,,,315,328,enviedEurope,16,25,rglucks1,rglucks1,2967623435,,,,,,,,entity,1117816802703106048,Raphael Glucksmann,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,26,40,ForoughSalami,ForoughSalami,358187780,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,41,53,AzilizGouez,AzilizGouez,1123963530426843137,,,,,,,,entity,1117816802703106048,Raphael Glucksmann,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,54,68,ClaireNouvian,ClaireNouvian,592638286,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,69,79,jkarsenti,jkarsenti,562062662,,,,,,,,entity,847528973319798786,Immigration Policies Worldwide,"Conversation about global immigration and refugees, including policy changes and public opinion",,,,,,,
,,,,,,,,,,,,,,,,,,,,,80,91,cadre_paul,cadre_paul,1113884399530065923,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,92,105,AuroreLalucq,AuroreLalucq,938522598585131008,,,,,,,,entity,822153193526169600,Marine Le Pen,Marine Le Pen,,,,,,,
,,,,,,,,,,,,,,,,,,,,,106,120,EricAndrieuEU,EricAndrieuEU,415475621,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,121,134,faureolivier,faureolivier,213754264,,,,,,,,entity,822153193526169600,Marine Le Pen,Marine Le Pen,,,,,,,
,,,,,,,,,,,,,,,,,,,,,135,146,mlebranchu,mlebranchu,131211166,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,289,298,rglucks1,rglucks1,2967623435,,,,,,,,entity,822153193526169600,Marine Le Pen,Marine Le Pen,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1125488242911055872,"@rglucks1 @sbenmouffok @VanessFred @CJeoffroy @clergeau @jeanmarcayrault @ClaireNouvian @Johanna_Rolland @ViolaineLucas @EricAndrieuEU Oui, j'ai accueilli les migrants, parce que c'est mes valeurs, mais aussi parce que Nantes est un port et que la tradition de l'accueil est inscrite dans notre territoire. \n – @Johanna_Rolland #CombatsCommuns #enviedEurope https://t.co/SedrohcYgg",fr,2019-05-06T19:51:22.000Z,@partisocialiste,19900973,1125437567707623425,8,1,11,1,everyone,False,,,replied_to,1125488056646209536,19900973,326,341,CombatsCommuns,0,9,rglucks1,rglucks1,2967623435,356,379,https://t.co/SedrohcYgg,https://twitter.com/partisocialiste/status/1125488242911055872/photo/1,pic.twitter.com/SedrohcYgg,,,domain,10,Person,Named people in the world like Nelson Mandela,3_1125488203010584576,,,,,,
,,,,,,,,,,,,,,,,,,342,355,enviedEurope,10,22,sbenmouffok,sbenmouffok,539889474,,,,,,,,entity,1117816802703106048,Raphael Glucksmann,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23,34,VanessFred,VanessFred,362058934,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,35,45,CJeoffroy,CJeoffroy,1093465465,,,,,,,,entity,1117816802703106048,Raphael Glucksmann,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,46,55,clergeau,clergeau,57262153,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,56,72,jeanmarcayrault,jeanmarcayrault,28332028,,,,,,,,entity,847528973319798786,Immigration Policies Worldwide,"Conversation about global immigration and refugees, including policy changes and public opinion",,,,,,,
,,,,,,,,,,,,,,,,,,,,,73,87,ClaireNouvian,ClaireNouvian,592638286,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,88,104,Johanna_Rolland,Johanna_Rolland,786659233,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
,,,,,,,,,,,,,,,,,,,,,105,119,ViolaineLucas,ViolaineLucas,1540838999182479361,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,120,134,EricAndrieuEU,EricAndrieuEU,415475621,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,309,325,Johanna_Rolland,Johanna_Rolland,786659233,,,,,,,,,,,,,,,,,,
1125030235148365828,"📺 ""De manière générale, il faut que cette question de la prise en charge des migrants, des réfugiés, soit une dimension collective, partagée et solidaire"" \n Découvrez les combats de @sylvieguillaume en intégralité sur Facebook 💪🏼⤵️ \n https://t.co/WinuJ9VkXa https://t.co/3fwktQGaH8",fr,2019-05-05T13:31:24.000Z,@partisocialiste,19900973,1125030235148365828,29,1,41,0,everyone,False,,,,,,,,,180,196,sylvieguillaume,sylvieguillaume,167328296,230,253,https://t.co/WinuJ9VkXa,https://www.facebook.com/partisocialiste/videos/639641843173249/,facebook.com/partisocialist…,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",7_1125030104462176257,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,254,277,https://t.co/3fwktQGaH8,https://twitter.com/partisocialiste/status/1125030235148365828/video/1,pic.twitter.com/3fwktQGaH8,,,entity,847528973319798786,Immigration Policies Worldwide,"Conversation about global immigration and refugees, including policy changes and public opinion",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,781974596752842752,Services,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,47,Brand,Brands and Companies,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,10029202045,Facebook,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1124350509907886080,"Matteo Salvini en Italie se présente comme le héros de la souveraineté italienne en pourchassant les migrants, en s’attaquant aux plus faibles parmi les faibles. Mais face aux puissants, il se couche, il vend son pays. \n – @rglucks1 #CombatsCommuns #enviedEurope https://t.co/eHzpZKesqx",fr,2019-05-03T16:30:25.000Z,@partisocialiste,19900973,1123995579397238784,1,1,4,1,everyone,False,,,replied_to,1124350192243957760,19900973,231,246,CombatsCommuns,221,230,rglucks1,rglucks1,2967623435,261,284,https://t.co/eHzpZKesqx,https://twitter.com/partisocialiste/status/1124350509907886080/photo/1,pic.twitter.com/eHzpZKesqx,,,domain,10,Person,Named people in the world like Nelson Mandela,3_1124350500378484736,,,,,,
,,,,,,,,,,,,,,,,,,247,260,enviedEurope,,,,,,,,,,,,,entity,1117816802703106048,Raphael Glucksmann,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1117816802703106048,Raphael Glucksmann,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,847528973319798786,Immigration Policies Worldwide,"Conversation about global immigration and refugees, including policy changes and public opinion",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,827123274941206528,Matteo Salvini,Matteo Salvini,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,13,Place,"Named places in the world, like Fenway Park",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,855426783717371904,Italy,Italy,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,827123274941206528,Matteo Salvini,Matteo Salvini,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,827123274941206528,Matteo Salvini,Matteo Salvini,,,,,,,
1124347456165220352,"Je veux vous dire mon plaisir de faire campagne ac @jkarsenti, avocat d’anticor, @ViolaineLucas, féministe qui se bat pr la clause de l’européenne la plus favorisée, @sylvieguillaume présidente du Parlement euro qui oeuvre pr les droits des migrants. \n – @faureolivier #enviedEurope https://t.co/wRjINoxoML",fr,2019-05-03T16:18:17.000Z,@partisocialiste,19900973,1123995579397238784,3,1,3,0,everyone,False,,,replied_to,1124347366495141888,19900973,267,280,enviedEurope,51,61,jkarsenti,jkarsenti,562062662,281,304,https://t.co/wRjINoxoML,https://twitter.com/partisocialiste/status/1124347456165220352/photo/1,pic.twitter.com/wRjINoxoML,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",3_1124347447260610562,,,,,,
,,,,,,,,,,,,,,,,,,,,,81,95,ViolaineLucas,ViolaineLucas,1540838999182479361,,,,,,,,entity,847528973319798786,Immigration Policies Worldwide,"Conversation about global immigration and refugees, including policy changes and public opinion",,,,,,,
,,,,,,,,,,,,,,,,,,,,,166,182,sylvieguillaume,sylvieguillaume,167328296,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,253,266,faureolivier,faureolivier,213754264,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1123604497329266690,"RT @RachidTemal: Une pensée en ce 1er mai pour Pierre Bérégovoy. Militant syndical et politique. Une vie dédiée à son pays et à ses engagements. Un parcours hors du commun : fils d’immigré, ouvrier, militant devenu homme d’Etat. Une fierté pour mon pays et mon parti, le @partisocialiste https://t.co/IJ1tc6H3oo",fr,2019-05-01T15:06:02.000Z,@partisocialiste,19900973,1123604497329266690,138,0,0,0,everyone,False,,,retweeted,1123460576590614528,,,,,3,15,RachidTemal,RachidTemal,2507651323,,,,,,,,domain,29,Events [Entity Service],Real world events. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1102973917050724352,May Day 2019,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,109,Reoccurring Trends,"Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1102973917050724352,May Day 2019,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1121467491937660929,RT @glaval: Magique ce Président qui te parle de rebâtir une politique d'accueil moins d'un an après avoir fait voter la scandaleuse loi #AsileImmigration... \n #refugies #migrants #conferencedepresse https://t.co/Iba7O2K60j,fr,2019-04-25T17:34:20.000Z,@partisocialiste,19900973,1121467491937660929,6,0,0,0,everyone,False,,,retweeted,1121460822914535425,,,,,3,10,glaval,glaval,109818756,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1121461695963193345,"RT @clergeau: Nous sommes à la veille des #ElectionsUE19 En une heure @EmmanuelMacron à consacré 2 minutes à l’Europe, 1 sur le climat, 1 sur les migrations. Où est le projet européen de la France ? #GrandDebatNational #Macron18h @partisocialiste @enviedeurope @faureolivier @rglucks1",fr,2019-04-25T17:11:18.000Z,@partisocialiste,19900973,1121461695963193345,21,0,0,0,everyone,False,,,retweeted,1121460203608625152,,42,56,ElectionsUE19,3,12,clergeau,clergeau,57262153,,,,,,,,domain,29,Events [Entity Service],Real world events. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,70,85,EmmanuelMacron,EmmanuelMacron,1976143068,,,,,,,,entity,1093951580871614464,European elections,European elections,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,38,Political Race,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1093951580871614464,European elections,European elections,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,13,Place,"Named places in the world, like Fenway Park",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,855409238318882816,Europe,Europa,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,874811014151192576,Global Environmental Issues,Environmentally/wildlife aware discussion and policies that affect them.,,,,,,,
1116088660334714881,RT @CNEWS: Clash entre Olivier Faure et Nicolas Dupont-Aignan à propos de l'immigration #QFQE https://t.co/g4H0e1ECCM,fr,2019-04-10T21:20:47.000Z,@partisocialiste,19900973,1116088660334714881,45,0,0,0,everyone,False,,,retweeted,1116085874612166656,,88,93,QFQE,3,9,CNEWS,CNEWS,18396319,94,117,https://t.co/g4H0e1ECCM,https://twitter.com/CNEWS/status/1116085874612166656/video/1,pic.twitter.com/g4H0e1ECCM,,,domain,45,Brand Vertical,Top level entities that describe a Brands industry,13_1116085720853168128,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,781974597310615553,Entertainment,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,781974597105094656,TV/Movies Related - Entertainment,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,47,Brand,Brands and Companies,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1106266683625234437,CNEWS,CNEWS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,847528973319798786,Immigration Policies Worldwide,"Conversation about global immigration and refugees, including policy changes and public opinion",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1117814891144810497,Nicolas Dupont-Aignan,"Member of the French National Assembly, Nicolas Dupont-Aignan",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1117814891144810497,Nicolas Dupont-Aignan,"Member of the French National Assembly, Nicolas Dupont-Aignan",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1117814891144810497,Nicolas Dupont-Aignan,"Member of the French National Assembly, Nicolas Dupont-Aignan",,,,,,,
1116080415213858816,"L'immigration n'est pas une menace, c'est une richesse, un apport à notre pays, à notre culture. Nous dénoncerons toujours ceux qui cultivent la peur et la haine.  ⤵️ @faureolivier  #enviedEurope #CombatsCommuns #QFQE https://t.co/d2O6tC1pYp",fr,2019-04-10T20:48:01.000Z,@partisocialiste,19900973,1116019537701421058,64,13,80,2,everyone,False,,,replied_to,1116074517544173570,19900973,182,195,enviedEurope,167,180,faureolivier,faureolivier,213754264,218,241,https://t.co/d2O6tC1pYp,https://twitter.com/partisocialiste/status/1116080415213858816/video/1,pic.twitter.com/d2O6tC1pYp,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",7_1116079719705919494,,,,,,
,,,,,,,,,,,,,,,,,,196,211,CombatsCommuns,,,,,,,,,,,,,entity,847528973319798786,Immigration Policies Worldwide,"Conversation about global immigration and refugees, including policy changes and public opinion",,,,,,,
,,,,,,,,,,,,,,,,,,212,217,QFQE,,,,,,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1116076451978260480,"RT @rglucks1: 6 mois de crise sociale, des contributions au #GrandDébat qui se focalisent sur la fiscalité, les salaires, l’ecologie. \n Et là: Sécurité, identité, islam, immigration... \n #QFQ",fr,2019-04-10T20:32:16.000Z,@partisocialiste,19900973,1116076451978260480,108,0,0,0,everyone,False,,,retweeted,1116076271186927617,,60,71,GrandDébat,3,12,rglucks1,rglucks1,2967623435,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1115677464347533314,"RT @enviedeurope: Les pays européens délèguent la question migratoire aux geôliers libyens. C’est une honte. Relançons Mare Nostrum, sauvons les exilés de la Méditerranée et instaurons un droit d’asile européen pour assurer la solidarité entre les pays. #enviedEurope #GrandDébatUE https://t.co/6zSE7cZb7Z",fr,2019-04-09T18:06:50.000Z,@partisocialiste,19900973,1115677464347533314,60,0,0,0,everyone,False,,,retweeted,1115676760518070279,,,,,3,16,enviedeurope,enviedeurope,1111883700025901056,,,,,,,,domain,30,Entities [Entity Service],"Entity Service top level domain, every item that is in Entity Service should be in this domain",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822422678648696833,Parti socialiste,Parti socialiste,,,,,,,
1113899582927319040,"C’est @rglucks1 qui a replacé la question migratoire au centre du débat. Sans lui, personne n’aurait parlé de ces femmes, de ces hommes, de ces enfants. ⤵️ #CombatsCommuns #LEmissionPolitique https://t.co/NZLA2ISgrW",fr,2019-04-04T20:22:10.000Z,@partisocialiste,19900973,1113848708951502848,83,11,120,10,everyone,False,,,replied_to,1113897768005849090,19900973,156,171,CombatsCommuns,6,15,rglucks1,rglucks1,2967623435,192,215,https://t.co/NZLA2ISgrW,https://twitter.com/partisocialiste/status/1113899582927319040/photo/1,pic.twitter.com/NZLA2ISgrW,,,domain,3,TV Shows,Television shows from around the world,3_1113899290882134016,,,,,,
,,,,,,,,,,,,,,,,,,172,191,LEmissionPolitique,,,,,,,,,,,,,entity,10046058251,L'émission politique,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,4,TV Episodes,Television show episodes,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,10056034496,Spéciale Européennes 2019 : 1er débat,,,,,,,,
